dpci,void_flag,itm_ent_mthd,count,ovrd_prc_var,reg_rtl,sell_rtl,cf_prc_ovrd_amt,cf_price_dif,Item Price,Override Variance,pvr_adj_amt
107-19-7103, ,S,1,0,15.99,15.99,0,0,15.99,0,0
107-19-7103, ,S,1,0,15.99,15.99,0,0,15.99,0,0
107-19-7103, ,S,1,0,15.99,15.99,0,0,15.99,0,0
107-19-7103, ,S,1,0,15.99,15.99,0,0,15.99,0,0
107-19-7103, ,S,1,0,15.99,15.99,0,0,15.99,0,0
107-19-7103, ,S,1,0,15.99,15.99,0,0,15.99,0,0
107-19-7149, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-19-7284,,SCANNED,1,0,26.99,26.99,0,0,26.99,0,0
107-19-7284, ,S,1,0,24.99,24.99,0,0,24.99,0,0
107-19-7284, ,S,1,0,24.99,24.99,0,0,24.99,0,0
107-19-7284, ,S,1,0,21.99,21.99,0,0,21.99,0,0
107-19-7284, ,S,1,0,21.99,21.99,0,0,21.99,0,0
107-19-7284, ,S,1,0,23.99,23.99,0,0,23.99,0,0
107-19-7321,,SCANNED,1,0,16.99,16.99,0,0,16.99,0,0
107-19-7321,,SCANNED,1,0,16.99,16.99,0,0,16.99,0,0
107-19-7321,,SCANNED,1,0,16.99,16.99,0,0,16.99,0,0
107-19-7321, ,S,1,0,16.99,16.99,0,0,16.99,0,0
107-19-7333, ,S,3,0,17.37,17.37,0,0,5.79,0,0
107-19-7427,,SCANNED,1,0,38.49,38.49,0,0,38.49,0,0
107-19-7427, ,S,1,0,38.49,38.49,0,0,38.49,0,0
107-19-7575, ,S,1,0,18.99,18.99,0,0,18.99,0,0
107-19-7575, ,S,1,0,18.99,18.99,0,0,18.99,0,0
107-34-0035, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-0061, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-0085, ,S,1,0,14.69,14.69,0,0,14.69,0,0
107-34-0092, ,S,1,0,4.89,4.89,0,0,4.89,0,0
107-34-0092, ,S,1,0,4.89,4.89,0,0,4.89,0,0
107-34-0092, ,S,1,0,4.89,4.89,0,0,4.89,0,0
107-34-0188, ,S,1,0,11.89,11.89,0,0,11.89,0,0
107-34-0203, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-0280, ,S,1,0,14.99,14.99,0,0,14.99,0,0
107-34-0280, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-0326, ,S,1,0,11.99,11.99,0,0,11.99,0,0
107-34-0348, ,S,2,0,31.98,31.98,0,0,15.99,0,0
107-34-0418,,SCANNED,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0418, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-0426, ,S,1,0,16.89,16.89,0,0,16.89,0,0
107-34-0426, ,S,1,0,14.99,14.99,0,0,14.99,0,0
107-34-0446, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-0446, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-0470, ,S,1,0,11.59,11.59,0,0,11.59,0,0
107-34-0723,,SCANNED,1,0,12.99,12.99,0,0,12.99,0,0
107-34-0723, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-0723, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-0723, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-0723, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-0723, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-0744, ,S,1,0,4.79,4.79,0,0,4.79,0,0
107-34-0744, ,S,1,0,4.79,4.79,0,0,4.79,0,0
107-34-0851,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
107-34-0851, ,S,1,0,5.99,5.99,0,0,5.99,0,0
107-34-0851, ,S,1,0,5.99,5.99,0,0,5.99,0,0
107-34-0996, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-1022, ,S,2,0,6.28,6.28,0,0,3.14,0,0
107-34-1207, ,S,1,0,10.49,10.49,0,0,10.49,0,0
107-34-1207, ,S,1,0,10.49,10.49,0,0,10.49,0,0
107-34-1207, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-1239, ,S,2,0,25.98,25.98,0,0,12.99,0,0
107-34-1294, ,S,1,0,10.99,10.99,0,0,10.99,0,0
107-34-1430, ,S,1,0,8.99,8.99,0,0,8.99,0,0
107-34-1528, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-1528, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-1545, ,S,1,0,11.89,11.89,0,0,11.89,0,0
107-34-1545, ,S,1,0,11.89,11.89,0,0,11.89,0,0
107-34-1619, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-1643, ,S,1,0,10.99,10.99,0,0,10.99,0,0
107-34-1673, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-1673, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-1803, ,S,1,0,16.29,16.29,0,0,16.29,0,0
107-34-1826, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-1826, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-1826, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-1829, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-1829, ,S,1,0,12.99,11.69,1.3,1.3,12.99,0.100076982,0
107-34-1829, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-1829, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-1829, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-1829, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-1843,,SCANNED,1,0,10.79,10.79,0,0,10.79,0,0
107-34-1875, ,S,1,0,16.99,16.99,0,0,16.99,0,0
107-34-1916, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-1934, ,S,1,0,7.69,7.69,0,0,7.69,0,0
107-34-2011, ,S,1,0,10.99,10.99,0,0,10.99,0,0
107-34-2011, ,S,1,0,10.99,10.99,0,0,10.99,0,0
107-34-2011, ,S,1,0,10.99,10.99,0,0,10.99,0,0
107-34-2070, ,S,1,0,8.94,8.94,0,0,8.94,0,0
107-34-2076, ,S,1,0,7.89,7.89,0,0,7.89,0,0
107-34-2076, ,S,1,0,7.89,7.89,0,0,7.89,0,0
107-34-2076, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-2090, ,S,1,0,14.99,14.99,0,0,14.99,0,0
107-34-2094, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-2094, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-2224,,SCANNED,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224,,SCANNED,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224, ,S,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-34-2224, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-34-2224, ,S,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224, ,S,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224, ,S,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224, ,S,2,0,9.98,9.98,0,0,4.99,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2224, ,S,2,0,11.18,11.18,0,0,5.59,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2224, ,S,2,0,11.18,11.18,0,0,5.59,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2224, ,S,1,0,5.59,5.59,0,0,5.59,0,0
107-34-2233, ,S,1,0,19,19,0,0,19,0,0
107-34-2328, ,S,1,0,8.99,8.99,0,0,8.99,0,0
107-34-2336, ,S,1,0,12.49,12.49,0,0,12.49,0,0
107-34-2531, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-2531, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-2531, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-2541, ,S,2,0,33.78,33.78,0,0,16.89,0,0
107-34-2541, ,S,1,0,17.99,17.99,0,0,17.99,0,0
107-34-2545, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-34-2552, ,S,1,0,13.69,13.69,0,0,13.69,0,0
107-34-2648, ,S,2,0,13.98,13.98,0,0,6.99,0,0
107-34-2648, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-2659, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2662, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-2697, ,S,1,0,12.89,12.89,0,0,12.89,0,0
107-34-2845, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-34-2845, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-34-2845, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-34-2845, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-34-2845, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-34-3183, ,S,1,0,7.39,7.39,0,0,7.39,0,0
107-34-3240, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-34-3281, ,S,1,0,29.99,29.99,0,0,29.99,0,0
107-34-3285, ,S,1,0,17.99,17.99,0,0,17.99,0,0
107-34-3297, ,S,1,0,5.29,5.29,0,0,5.29,0,0
107-34-3401, ,S,1,0,22.99,22.99,0,0,22.99,0,0
107-34-3401, ,S,1,0,22.99,22.99,0,0,22.99,0,0
107-34-3401, ,S,1,0,22.99,22.99,0,0,22.99,0,0
107-34-3550, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-3585, ,S,1,0,8.49,8.49,0,0,8.49,0,0
107-34-3683, ,S,2,0,32.98,32.98,0,0,16.49,0,0
107-34-3851, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-34-3851, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-34-3856, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-3921, ,S,2,0,15.98,15.98,0,0,7.99,0,0
107-34-3921, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-3921, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-3928, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-4206, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-4206, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-4242,,SCANNED,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4242, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4242, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4242, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4242, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4422, ,S,1,0,17.99,12.99,5,5,17.99,0.277932185,0
107-34-4498, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4541, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-4627, ,S,2,0,10.68,10.68,0,0,5.34,0,0
107-34-4758, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4837, ,S,1,0,18.79,18.79,0,0,18.79,0,0
107-34-4982, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-4982, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-4982, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-4985, ,S,1,0,15.49,15.49,0,0,15.49,0,0
107-34-4985, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-4985, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-5131, ,S,1,0,5.89,5.89,0,0,5.89,0,0
107-34-5131, ,S,1,0,5.89,5.89,0,0,5.89,0,0
107-34-5308, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-5308, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-5308, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-5308, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-5308, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-5474, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-34-5549, ,S,1,0,8.89,8.89,0,0,8.89,0,0
107-34-5686, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-34-5874, ,S,1,0,5.99,5.99,0,0,5.99,0,0
107-34-5905, ,S,1,0,14.99,14.99,0,0,14.99,0,0
107-34-5905, ,S,2,0,26.98,26.98,0,0,13.49,0,0
107-34-5905, ,S,1,0,12.99,12.99,0,0,12.99,0,0
107-34-6031, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6031, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6031, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6031, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6031, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6031, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6142, ,S,1,0,7.79,7.79,0,0,7.79,0,0
107-34-6260, ,S,1,0,12.49,12.49,0,0,12.49,0,0
107-34-6296, ,S,1,0,6.49,6.49,0,0,6.49,0,0
107-34-6316, ,S,1,0,4.79,4.79,0,0,4.79,0,0
107-34-6316, ,S,1,0,4.19,4.19,0,0,4.19,0,0
107-34-6340, ,S,1,0,16.99,16.99,0,0,16.99,0,0
107-34-6360, ,S,1,0,7.29,7.29,0,0,7.29,0,0
107-34-6460, ,S,1,0,19.99,19.99,0,0,19.99,0,0
107-34-6488,,SCANNED,1,0,11.29,11.29,0,0,11.29,0,0
107-34-6488, ,S,1,0,11.29,11.29,0,0,11.29,0,0
107-34-6591, ,S,1,0,7.99,7.99,0,0,7.99,0,0
107-34-6615, ,S,1,0,9.89,9.89,0,0,9.89,0,0
107-34-6715, ,S,1,0,22.49,22.49,0,0,22.49,0,0
107-34-6715, ,S,1,0,21.99,21.99,0,0,21.99,0,0
107-34-6917, ,S,1,0,9.89,9.89,0,0,9.89,0,0
107-34-6931,,SCANNED,1,0,17.99,17.99,0,0,17.99,0,0
107-34-6931, ,S,1,0,17.99,17.99,0,0,17.99,0,0
107-34-6931, ,S,1,0,17.99,17.99,0,0,17.99,0,0
107-34-6937, ,S,1,0,19.19,19.19,0,0,19.19,0,0
107-34-6937, ,S,1,0,19.19,19.19,0,0,19.19,0,0
107-34-6937, ,S,2,0,38.38,38.38,0,0,19.19,0,0
107-34-6937, ,S,1,0,19.19,19.19,0,0,19.19,0,0
107-34-6987, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-6987, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-6987, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-34-7002,,SCANNED,1,0,12.59,12.59,0,0,12.59,0,0
107-34-7002,,SCANNED,1,0,12.59,12.59,0,0,12.59,0,0
107-34-7002, ,S,2,0,25.18,25.18,0,0,12.59,0,0
107-34-7002, ,S,1,0,12.59,12.59,0,0,12.59,0,0
107-34-7002, ,S,1,0,11.49,11.49,0,0,11.49,0,0
107-34-7287, ,S,1,0,11.89,11.89,0,0,11.89,0,0
107-34-7290, ,S,1,0,17.99,17.99,0,0,17.99,0,0
107-34-7357, ,S,1,0,15.29,15.29,0,0,15.29,0,0
107-34-7365, ,S,1,0,6.89,6.89,0,0,6.89,0,0
107-34-7408,,SCANNED,1,0,24.99,24.99,0,0,24.99,0,0
107-34-7501, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-45-0002, ,S,1,0,0.49,0.49,0,0,0.49,0,0
107-45-0002, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-0035, ,S,1,0,7.79,7.79,0,0,7.79,0,0
107-45-0035, ,S,1,0,7.79,7.79,0,0,7.79,0,0
107-45-0041, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-0041, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-0041, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-0103,,SCANNED,1,0,3.49,3.49,0,0,3.49,0,0
107-45-0203, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-0244, ,S,1,0,7.69,7.69,0,0,7.69,0,0
107-45-0244, ,S,1,0,6.49,6.49,0,0,6.49,0,0
107-45-0244, ,S,1,0,6.49,6.49,0,0,6.49,0,0
107-45-0250, ,S,1,0,13.29,13.29,0,0,13.29,0,0
107-45-0250, ,S,1,0,11.99,11.99,0,0,11.99,0,0
107-45-0262, ,S,1,0,1.5,1.5,0,0,1.5,0,0
107-45-0262, ,S,1,0,1.5,1.5,0,0,1.5,0,0
107-45-0263, ,S,1,0,12.49,12.49,0,0,12.49,0,0
107-45-0309, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-0309, ,S,1,0,0.99,0.99,0,0,0.99,0,0
107-45-0309, ,S,1,0,0.99,0.99,0,0,0.99,0,0
107-45-0309, ,S,3,0,2.97,2.97,0,0,0.99,0,0
107-45-0309, ,S,1,0,0.99,0.99,0,0,0.99,0,0
107-45-0378, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-0391, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-0408, ,S,1,0,3.79,3.79,0,0,3.79,0,0
107-45-0408, ,S,1,0,3.79,3.79,0,0,3.79,0,0
107-45-0455, ,S,1,0,14.99,14.99,0,0,14.99,0,0
107-45-0486, ,S,1,0,4.29,4.29,0,0,4.29,0,0
107-45-0486, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-0674, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-0674, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-0771, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-45-0792, ,S,2,0,6.98,6.98,0,0,3.49,0,0
107-45-0826, ,S,1,0,9.59,9.59,0,0,9.59,0,0
107-45-0960, ,S,1,0,3.49,3.49,0,0,3.49,0,0
107-45-1033, ,S,1,0,13.49,13.49,0,0,13.49,0,0
107-45-1075, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-1096, ,S,1,0,4.69,4.69,0,0,4.69,0,0
107-45-1096, ,S,1,0,4.69,4.69,0,0,4.69,0,0
107-45-1329, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-1329, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-1363, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-1422, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-45-1458, ,S,1,0,5.99,5.99,0,0,5.99,0,0
107-45-1469, ,S,1,0,1.53,1.53,0,0,1.53,0,0
107-45-1476, ,S,2,0,6.98,6.98,0,0,3.49,0,0
107-45-1476, ,S,2,0,6.98,6.98,0,0,3.49,0,0
107-45-1499, ,S,1,0,9.79,9.79,0,0,9.79,0,0
107-45-1499, ,S,1,0,9.29,9.29,0,0,9.29,0,0
107-45-1681,,SCANNED,1,0,9.59,9.59,0,0,9.59,0,0
107-45-1689, ,S,1,0,6.89,6.89,0,0,6.89,0,0
107-45-1725, ,S,1,0,7.49,7.49,0,0,7.49,0,0
107-45-1781, ,S,1,0,1.34,1.34,0,0,1.34,0,0
107-45-1817,,SCANNED,1,0,7.99,7.99,0,0,7.99,0,0
107-45-1817, ,S,1,0,6.79,6.79,0,0,6.79,0,0
107-45-1822, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-1822, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-1823, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-1840, ,S,1,0,5.79,5.79,0,0,5.79,0,0
107-45-1840, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-45-1875, ,S,1,0,8.99,8.99,0,0,8.99,0,0
107-45-1876,,SCANNED,1,0,1.99,1.99,0,0,1.99,0,0
107-45-1876, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-1876, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-1880, ,S,1,0,10.69,10.69,0,0,10.69,0,0
107-45-1880, ,S,1,0,10.69,10.69,0,0,10.69,0,0
107-45-1880, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-45-1889, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-1972, ,S,1,0,13.99,13.99,0,0,13.99,0,0
107-45-1977, ,S,1,0,3.69,3.69,0,0,3.69,0,0
107-45-1977, ,S,1,0,3.69,3.69,0,0,3.69,0,0
107-45-2012, ,S,1,0,3.59,3.59,0,0,3.59,0,0
107-45-2076, ,S,1,0,5.19,5.19,0,0,5.19,0,0
107-45-2160, ,S,2,0,19.98,19.98,0,0,9.99,0,0
107-45-2160, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-45-2160, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-45-2214,,SCANNED,1,0,3.79,3.79,0,0,3.79,0,0
107-45-2248,,SCANNED,1,0,6.49,6.49,0,0,6.49,0,0
107-45-2248, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-45-2248, ,S,1,0,5.49,5.49,0,0,5.49,0,0
107-45-2344, ,S,1,0,9.99,9.99,0,0,9.99,0,0
107-45-2352, ,S,1,0,7.29,7.29,0,0,7.29,0,0
107-45-2407, ,S,1,0,3.49,3.49,0,0,3.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2509, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2518, ,S,1,0,8.49,8.49,0,0,8.49,0,0
107-45-2526, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2526, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2526, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2526, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2526, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-2526, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-2560, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-2561, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-2561, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-2561, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-2561, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-2561, ,S,1,0,1.49,1.49,0,0,1.49,0,0
107-45-2563, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-2563, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-2564, ,S,2,0,4.98,4.98,0,0,2.49,0,0
107-45-2704, ,S,1,0,13.29,13.29,0,0,13.29,0,0
107-45-2704, ,S,1,0,13.29,13.29,0,0,13.29,0,0
107-45-2772, ,S,1,0,8.99,8.99,0,0,8.99,0,0
107-45-2772, ,S,1,0,8.59,8.59,0,0,8.59,0,0
107-45-2775, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-2801, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-2812, ,S,1,0,8.99,8.99,0,0,8.99,0,0
107-45-2857, ,S,2,0,7.38,7.38,0,0,3.69,0,0
107-45-2869, ,S,1,0,23.49,23.49,0,0,23.49,0,0
107-45-2940,,SCANNED,1,0,2.49,2.49,0,0,2.49,0,0
107-45-2940, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-2940, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-2946, ,S,1,0,3.89,3.89,0,0,3.89,0,0
107-45-2946, ,S,1,0,3.89,3.89,0,0,3.89,0,0
107-45-2952, ,S,1,0,6.99,6.99,0,0,6.99,0,0
107-45-3062, ,S,1,0,18.99,18.99,0,0,18.99,0,0
107-45-3062, ,S,1,0,18.99,18.99,0,0,18.99,0,0
107-45-3062, ,S,1,0,18.99,18.99,0,0,18.99,0,0
107-45-3160, ,S,1,0,13.79,13.79,0,0,13.79,0,0
107-45-3160, ,S,1,0,13.79,13.79,0,0,13.79,0,0
107-45-3177, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-3177, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-3177, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-3219, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3219, ,S,3,0,9.87,9.87,0,0,3.29,0,0
107-45-3285, ,S,1,0,4.99,4.99,0,0,4.99,0,0
107-45-3331, ,S,1,0,3.79,3.79,0,0,3.79,0,0
107-45-3331, ,S,1,0,3.79,3.79,0,0,3.79,0,0
107-45-3331, ,S,1,0,3.79,3.79,0,0,3.79,0,0
107-45-3331, ,S,1,0,3.79,3.79,0,0,3.79,0,0
107-45-3331, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3331, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3331, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3356,,SCANNED,1,0,11.29,11.29,0,0,11.29,0,0
107-45-3375, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3375, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3375, ,S,1,0,3.29,3.29,0,0,3.29,0,0
107-45-3375, ,S,1,0,2.99,2.99,0,0,2.99,0,0
107-45-3375, ,S,1,0,2.99,2.99,0,0,2.99,0,0
107-45-3375, ,S,1,0,2.99,2.99,0,0,2.99,0,0
107-45-3375, ,S,1,0,2.99,2.99,0,0,2.99,0,0
107-45-3401, ,S,1,0,11.19,11.19,0,0,11.19,0,0
107-45-3422, ,S,1,0,10.69,10.69,0,0,10.69,0,0
107-45-3468, ,S,1,0,1.99,1.99,0,0,1.99,0,0
107-45-3488, ,S,1,0,3.89,3.89,0,0,3.89,0,0
107-45-3541, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-3541, ,S,1,0,3.99,3.99,0,0,3.99,0,0
107-45-3620,,SCANNED,1,0,10.89,10.89,0,0,10.89,0,0
107-45-3688,,SCANNED,1,0,4.49,4.49,0,0,4.49,0,0
107-45-3688, ,S,1,0,4.49,4.49,0,0,4.49,0,0
107-45-3688, ,S,1,0,4.49,4.49,0,0,4.49,0,0
