Store_Number,Store_Type,Store_Format,State,Region,Group,District,Market
Store_3425,StoreType_6,StoreFormat_39,State_36,Region_3,Group_17,District_021,Market_318
Store_2662,StoreType_6,StoreFormat_39,State_27,Region_2,Group_21,District_059,Market_377
Store_3440,StoreType_6,StoreFormat_39,State_47,Region_3,Group_14,District_117,Market_228
Store_3038,StoreType_6,StoreFormat_39,State_05,Region_4,Group_29,District_107,Market_336
Store_0425,StoreType_6,StoreFormat_25,State_33,Region_2,Group_13,District_002,Market_069
Store_0149,StoreType_6,StoreFormat_39,State_26,Region_1,Group_05,District_155,Market_065
Store_4099,StoreType_6,StoreFormat_39,State_21,Region_2,Group_23,District_009,Market_015
Store_0312,StoreType_6,StoreFormat_39,State_24,Region_4,Group_12,District_074,Market_340
Store_6126,StoreType_6,StoreFormat_39,State_26,Region_1,Group_05,District_154,Market_065
Store_5730,StoreType_6,StoreFormat_36,State_17,Region_2,Group_19,District_186,Market_105
Store_5379,StoreType_6,StoreFormat_39,State_26,Region_1,Group_01,District_100,Market_393
Store_0293,StoreType_6,StoreFormat_39,State_26,Region_1,Group_01,District_100,Market_393
Store_8177,StoreType_6,StoreFormat_39,State_26,Region_1,Group_01,District_098,Market_393
Store_8891,StoreType_6,StoreFormat_25,State_21,Region_2,Group_23,District_120,Market_015
Store_3862,StoreType_6,StoreFormat_22,State_22,Region_4,Group_25,District_092,Market_256
Store_7939,StoreType_6,StoreFormat_39,State_36,Region_3,Group_17,District_135,Market_318
Store_2392,StoreType_6,StoreFormat_22,State_36,Region_3,Group_17,District_021,Market_318
Store_4376,StoreType_6,StoreFormat_36,State_22,Region_4,Group_04,District_049,Market_201
Store_6768,StoreType_6,StoreFormat_13,State_26,Region_1,Group_05,District_155,Market_065
Store_8551,StoreType_6,StoreFormat_25,State_38,Region_1,Group_11,District_068,Market_112
Store_1793,StoreType_6,StoreFormat_39,State_21,Region_2,Group_23,District_144,Market_015
Store_3894,StoreType_6,StoreFormat_39,State_21,Region_2,Group_23,District_120,Market_015
Store_2315,StoreType_6,StoreFormat_22,State_50,Region_3,Group_18,District_062,Market_218
Store_8825,StoreType_6,StoreFormat_36,State_23,Region_3,Group_08,District_027,Market_048
Store_0104,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_088,Market_015
Store_3357,StoreType_6,StoreFormat_36,State_30,Region_1,Group_11,District_104,Market_095
Store_5334,StoreType_6,StoreFormat_36,State_36,Region_3,Group_17,District_021,Market_318
Store_8093,StoreType_6,StoreFormat_36,State_21,Region_2,Group_23,District_120,Market_015
Store_1309,StoreType_6,StoreFormat_36,State_17,Region_2,Group_19,District_186,Market_105
Store_5865,StoreType_6,StoreFormat_22,State_38,Region_1,Group_11,District_029,Market_112
Store_6198,StoreType_6,StoreFormat_36,State_27,Region_2,Group_21,District_059,Market_377
Store_4172,StoreType_6,StoreFormat_40,State_26,Region_1,Group_26,District_086,Market_065
Store_2538,StoreType_6,StoreFormat_36,State_15,Region_2,Group_09,District_046,Market_015
Store_9076,StoreType_6,StoreFormat_25,State_21,Region_2,Group_09,District_065,Market_015
Store_0383,StoreType_6,StoreFormat_36,State_40,Region_4,Group_20,District_132,Market_094
Store_2546,StoreType_6,StoreFormat_36,State_26,Region_1,Group_05,District_154,Market_065
Store_6152,StoreType_6,StoreFormat_22,State_26,Region_1,Group_26,District_086,Market_065
Store_5226,StoreType_6,StoreFormat_36,State_33,Region_2,Group_24,District_133,Market_069
Store_3108,StoreType_6,StoreFormat_36,State_15,Region_2,Group_09,District_017,Market_105
Store_0414,StoreType_6,StoreFormat_22,State_26,Region_1,Group_01,District_100,Market_393
Store_9300,StoreType_6,StoreFormat_22,State_26,Region_1,Group_26,District_079,Market_264
Store_1638,StoreType_6,StoreFormat_22,State_26,Region_1,Group_27,District_044,Market_092
Store_7347,StoreType_6,StoreFormat_22,State_26,Region_1,Group_27,District_044,Market_092
Store_5586,StoreType_6,StoreFormat_36,State_27,Region_2,Group_21,District_059,Market_377
Store_9363,StoreType_6,StoreFormat_36,State_27,Region_2,Group_10,District_129,Market_377
Store_4768,StoreType_6,StoreFormat_36,State_31,Region_2,Group_10,District_073,Market_271
Store_3817,StoreType_6,StoreFormat_36,State_36,Region_3,Group_17,District_170,Market_318
Store_6233,StoreType_6,StoreFormat_22,State_49,Region_2,Group_13,District_002,Market_069
Store_0153,StoreType_6,StoreFormat_25,State_37,Region_3,Group_14,District_102,Market_373
Store_8081,StoreType_6,StoreFormat_36,State_17,Region_2,Group_19,District_180,Market_105
Store_5930,StoreType_6,StoreFormat_22,State_21,Region_2,Group_23,District_120,Market_015
Store_9294,StoreType_6,StoreFormat_22,State_19,Region_3,Group_02,District_010,Market_190
Store_9003,StoreType_6,StoreFormat_25,State_36,Region_3,Group_17,District_021,Market_318
Store_1362,StoreType_6,StoreFormat_36,State_26,Region_1,Group_27,District_126,Market_065
Store_0969,StoreType_6,StoreFormat_36,State_25,Region_3,Group_06,District_175,Market_039
Store_9203,StoreType_6,StoreFormat_25,State_36,Region_3,Group_17,District_170,Market_318
Store_9971,StoreType_6,StoreFormat_36,State_21,Region_2,Group_23,District_145,Market_015
Store_2178,StoreType_6,StoreFormat_22,State_26,Region_1,Group_27,District_025,Market_092
Store_0912,StoreType_6,StoreFormat_22,State_49,Region_2,Group_13,District_040,Market_069
Store_0885,StoreType_6,StoreFormat_22,State_21,Region_2,Group_23,District_120,Market_015
Store_3485,StoreType_6,StoreFormat_25,State_20,Region_4,Group_12,District_050,Market_083
Store_7684,StoreType_6,StoreFormat_22,State_27,Region_2,Group_21,District_167,Market_025
Store_8198,StoreType_6,StoreFormat_03,State_27,Region_2,Group_21,District_164,Market_377
Store_3200,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_144,Market_015
Store_5939,StoreType_6,StoreFormat_22,State_38,Region_1,Group_11,District_068,Market_112
Store_4159,StoreType_6,StoreFormat_22,State_49,Region_2,Group_13,District_002,Market_069
Store_0139,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_120,Market_015
Store_1900,StoreType_6,StoreFormat_22,State_26,Region_1,Group_01,District_098,Market_393
Store_8410,StoreType_6,StoreFormat_22,State_02,Region_2,Group_10,District_057,Market_343
Store_4742,StoreType_6,StoreFormat_22,State_21,Region_2,Group_23,District_120,Market_015
Store_1213,StoreType_6,StoreFormat_25,State_40,Region_4,Group_03,District_012,Market_176
Store_5411,StoreType_6,StoreFormat_22,State_26,Region_1,Group_26,District_138,Market_065
Store_1925,StoreType_6,StoreFormat_25,State_26,Region_1,Group_26,District_138,Market_065
Store_9769,StoreType_6,StoreFormat_22,State_10,Region_2,Group_13,District_040,Market_069
Store_5943,StoreType_6,StoreFormat_25,State_36,Region_3,Group_02,District_038,Market_290
Store_2622,StoreType_6,StoreFormat_25,State_40,Region_4,Group_03,District_012,Market_176
Store_5052,StoreType_6,StoreFormat_40,State_26,Region_1,Group_26,District_138,Market_065
Store_9252,StoreType_6,StoreFormat_03,State_26,Region_1,Group_26,District_138,Market_065
Store_1417,StoreType_6,StoreFormat_03,State_26,Region_1,Group_26,District_124,Market_065
Store_1791,StoreType_6,StoreFormat_03,State_26,Region_1,Group_26,District_086,Market_065
Store_6606,StoreType_6,StoreFormat_25,State_26,Region_1,Group_26,District_086,Market_065
Store_6075,StoreType_6,StoreFormat_25,State_36,Region_3,Group_17,District_170,Market_318
Store_2310,StoreType_6,StoreFormat_25,State_22,Region_4,Group_25,District_092,Market_256
Store_0126,StoreType_6,StoreFormat_22,State_49,Region_2,Group_13,District_002,Market_069
Store_4869,StoreType_6,StoreFormat_25,State_26,Region_1,Group_01,District_100,Market_393
Store_0952,StoreType_6,StoreFormat_25,State_22,Region_4,Group_04,District_101,Market_006
Store_9954,StoreType_6,StoreFormat_25,State_26,Region_1,Group_28,District_022,Market_002
Store_6060,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_144,Market_015
Store_3536,StoreType_6,StoreFormat_03,State_30,Region_1,Group_11,District_104,Market_095
Store_8801,StoreType_6,StoreFormat_25,State_26,Region_1,Group_26,District_086,Market_065
Store_1490,StoreType_6,StoreFormat_25,State_26,Region_1,Group_27,District_030,Market_065
Store_5812,StoreType_6,StoreFormat_03,State_42,Region_4,Group_16,District_151,Market_311
Store_2074,StoreType_6,StoreFormat_25,State_27,Region_2,Group_21,District_164,Market_377
Store_6857,StoreType_6,StoreFormat_03,State_25,Region_3,Group_06,District_175,Market_039
Store_0976,StoreType_6,StoreFormat_25,State_26,Region_1,Group_27,District_126,Market_065
Store_9223,StoreType_6,StoreFormat_25,State_27,Region_2,Group_21,District_164,Market_377
Store_3732,StoreType_6,StoreFormat_25,State_26,Region_1,Group_27,District_044,Market_092
Store_7568,StoreType_6,StoreFormat_25,State_26,Region_1,Group_26,District_138,Market_065
Store_2689,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_088,Market_015
Store_2860,StoreType_6,StoreFormat_25,State_46,Region_3,Group_07,District_115,Market_240
Store_8109,StoreType_6,StoreFormat_25,State_40,Region_4,Group_03,District_162,Market_203
Store_2980,StoreType_6,StoreFormat_25,State_25,Region_3,Group_06,District_175,Market_039
Store_8418,StoreType_6,StoreFormat_03,State_22,Region_4,Group_04,District_101,Market_006
Store_7437,StoreType_6,StoreFormat_17,State_21,Region_2,Group_23,District_120,Market_015
Store_7699,StoreType_6,StoreFormat_03,State_30,Region_1,Group_11,District_104,Market_095
Store_2048,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_009,Market_015
Store_3703,StoreType_6,StoreFormat_03,State_26,Region_1,Group_28,District_165,Market_002
Store_7420,StoreType_6,StoreFormat_40,State_21,Region_2,Group_23,District_120,Market_015
Store_1539,StoreType_6,StoreFormat_03,State_23,Region_3,Group_08,District_024,Market_048
Store_8932,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_120,Market_015
Store_6635,StoreType_6,StoreFormat_03,State_17,Region_2,Group_19,District_180,Market_105
Store_7411,StoreType_6,StoreFormat_40,State_26,Region_1,Group_27,District_042,Market_065
Store_8048,StoreType_6,StoreFormat_40,State_17,Region_2,Group_19,District_109,Market_396
Store_8835,StoreType_6,StoreFormat_03,State_26,Region_1,Group_26,District_086,Market_065
Store_7901,StoreType_6,StoreFormat_03,State_21,Region_2,Group_23,District_120,Market_015
Store_9067,StoreType_6,StoreFormat_40,State_21,Region_2,Group_09,District_063,Market_015
Store_3561,StoreType_6,StoreFormat_40,State_21,Region_2,Group_09,District_063,Market_015
Store_8964,StoreType_5,StoreFormat_01,State_14,Region_1,Group_26,District_122,Market_138
Store_7141,StoreType_6,StoreFormat_03,State_13,Region_2,Group_21,District_183,Market_174
Store_3272,StoreType_6,StoreFormat_03,State_36,Region_3,Group_17,District_170,Market_318
Store_3587,StoreType_6,StoreFormat_03,State_23,Region_3,Group_08,District_024,Market_048
Store_8037,StoreType_6,StoreFormat_40,State_21,Region_2,Group_23,District_144,Market_015
Store_6525,StoreType_6,StoreFormat_03,State_08,Region_3,Group_07,District_061,Market_372
Store_1407,StoreType_6,StoreFormat_40,State_26,Region_1,Group_05,District_084,Market_065
Store_4664,StoreType_6,StoreFormat_03,State_18,Region_3,Group_06,District_071,Market_154
Store_0571,StoreType_6,StoreFormat_40,State_15,Region_2,Group_09,District_150,Market_015
Store_4134,StoreType_6,StoreFormat_40,State_16,Region_3,Group_06,District_110,Market_104
Store_2349,StoreType_6,StoreFormat_40,State_26,Region_1,Group_01,District_019,Market_017
Store_6781,StoreType_6,StoreFormat_40,State_21,Region_2,Group_23,District_120,Market_015
Store_3499,StoreType_6,StoreFormat_40,State_30,Region_1,Group_11,District_104,Market_095
Store_2467,StoreType_5,StoreFormat_14,State_05,Region_2,Group_24,District_078,Market_312
Store_2854,StoreType_6,StoreFormat_03,State_50,Region_3,Group_18,District_182,Market_134
Store_3609,StoreType_6,StoreFormat_03,State_23,Region_3,Group_08,District_136,Market_297
Store_5078,StoreType_6,StoreFormat_40,State_10,Region_2,Group_13,District_158,Market_247
Store_7111,StoreType_6,StoreFormat_17,State_44,Region_4,Group_22,District_171,Market_001
Store_5646,StoreType_6,StoreFormat_40,State_26,Region_1,Group_27,District_042,Market_065
Store_9386,StoreType_6,StoreFormat_40,State_22,Region_4,Group_25,District_092,Market_256
Store_1101,StoreType_6,StoreFormat_17,State_26,Region_1,Group_26,District_124,Market_065
Store_6992,StoreType_6,StoreFormat_40,State_06,Region_4,Group_29,District_013,Market_388
Store_6049,StoreType_6,StoreFormat_17,State_21,Region_2,Group_23,District_144,Market_015
Store_4813,StoreType_6,StoreFormat_40,State_33,Region_2,Group_13,District_002,Market_069
Store_8961,StoreType_6,StoreFormat_17,State_15,Region_2,Group_09,District_150,Market_015
Store_2539,StoreType_6,StoreFormat_17,State_21,Region_2,Group_23,District_088,Market_015
Store_3983,StoreType_6,StoreFormat_40,State_47,Region_3,Group_14,District_134,Market_364
Store_8079,StoreType_6,StoreFormat_40,State_11,Region_4,Group_22,District_163,Market_064
Store_6515,StoreType_6,StoreFormat_17,State_26,Region_1,Group_05,District_127,Market_065
Store_0900,StoreType_6,StoreFormat_17,State_26,Region_1,Group_05,District_091,Market_371
Store_4698,,StoreFormat_29,State_36,,,,
Store_0457,,StoreFormat_29,State_17,,,,
Store_3749,,StoreFormat_29,State_40,,,,
Store_0083,,StoreFormat_29,State_42,,,,
Store_8332,,StoreFormat_29,State_38,,,,
Store_2308,,StoreFormat_29,State_15,,,,
Store_3662,,StoreFormat_29,State_26,,,,
Store_0532,,StoreFormat_29,State_26,,,,
Store_3518,,StoreFormat_29,State_42,,,,
Store_5439,,StoreFormat_29,State_06,,,,Market_388
Store_8608,,StoreFormat_29,State_37,,,,Market_057
Store_1156,,StoreFormat_29,State_40,,,,Market_094
Store_4573,,StoreFormat_29,State_21,,,,Market_167
Store_2958,,StoreFormat_29,State_45,,,,Market_322
Store_1903,,StoreFormat_29,State_47,,,,Market_004
Store_6921,,StoreFormat_29,State_42,,,,Market_140
Store_6399,,StoreFormat_29,State_26,,,,Market_371
Store_2400,,StoreFormat_29,State_42,,,,Market_087
Store_6217,,StoreFormat_29,State_42,,,,Market_337
Store_8919,,StoreFormat_29,State_05,,,,Market_303
Store_6085,,StoreFormat_29,State_26,,,,Market_371
Store_7786,,StoreFormat_29,State_33,,,,Market_003
Store_0978,,StoreFormat_29,State_36,,,,Market_318
Store_4678,,StoreFormat_29,State_15,,,,
Store_0919,,StoreFormat_29,State_01,,,,Market_152
Store_9790,,StoreFormat_29,State_26,,,,Market_393
Store_5119,,StoreFormat_29,State_17,,,,Market_015
Store_0799,,StoreFormat_29,State_36,,,,Market_318
Store_5055,,StoreFormat_29,State_26,,,,
Store_7750,,StoreFormat_29,State_15,,,,Market_015
Store_2268,,StoreFormat_29,State_01,,,,Market_152
Store_4603,,StoreFormat_29,State_40,,,,Market_127
Store_0766,,StoreFormat_29,State_40,,,,Market_094
Store_3420,,StoreFormat_29,State_42,,,,Market_140
Store_0222,,StoreFormat_29,State_17,,,,Market_105
Store_3243,,StoreFormat_29,State_36,,,,Market_318
Store_9587,,StoreFormat_29,State_40,,,,Market_176
Store_1878,,StoreFormat_29,State_36,,,,
Store_1998,,StoreFormat_29,State_36,,,,
Store_9114,,StoreFormat_29,State_22,,,,
Store_5340,,StoreFormat_29,State_08,,,,
Store_3496,,StoreFormat_29,State_23,,,,
Store_7048,,StoreFormat_29,State_47,,,,Market_004
Store_0438,,StoreFormat_29,State_10,,,,Market_069
Store_2544,,StoreFormat_29,State_40,,,,Market_203
Store_4968,,StoreFormat_29,State_10,,,,Market_069
Store_4955,,StoreFormat_29,State_24,,,,Market_340
Store_3237,,StoreFormat_29,State_38,,,,Market_112
Store_3882,,StoreFormat_29,State_42,,,,Market_337
Store_4765,,StoreFormat_29,State_22,,,,Market_330
Store_9751,,StoreFormat_29,State_46,,,,Market_235
Store_6948,,StoreFormat_29,State_40,,,,Market_094
Store_9874,,StoreFormat_29,State_26,,,,Market_371
Store_0584,StoreType_2,StoreFormat_35,State_01,Region_3,Group_15,District_033,Market_006
Store_9383,,StoreFormat_29,State_38,,,,
Store_1542,,StoreFormat_29,State_26,,,,
Store_9417,,StoreFormat_29,State_15,,,,
Store_6188,,StoreFormat_29,State_36,,,,
Store_0895,,StoreFormat_29,State_17,,,,
Store_1816,,StoreFormat_29,State_22,,,,Market_006
Store_0789,,StoreFormat_29,State_37,,,,
Store_3571,,StoreFormat_29,State_38,,,,
Store_7643,,StoreFormat_29,State_15,,,,
Store_8901,,StoreFormat_29,State_36,,,,Market_318
Store_7001,,StoreFormat_29,State_44,,,,Market_339
Store_4600,,StoreFormat_29,State_33,,,,
Store_1215,,StoreFormat_29,State_45,,,,Market_322
Store_8486,,StoreFormat_29,State_47,,,,Market_004
Store_5900,,StoreFormat_29,State_24,,,,Market_340
Store_2397,,StoreFormat_29,State_40,,,,
Store_6172,,StoreFormat_29,State_17,,,,
Store_1672,,StoreFormat_29,State_26,,,,
Store_4454,,StoreFormat_29,State_26,,,,
Store_4889,,StoreFormat_29,State_15,,,,Market_015
Store_1378,,StoreFormat_29,State_32,,,,Market_041
Store_2774,,StoreFormat_29,State_36,,,,Market_318
Store_1840,,StoreFormat_29,State_15,,,,Market_015
Store_0316,,StoreFormat_29,State_26,,,,
Store_9828,,StoreFormat_29,State_26,,,,
Store_7031,,StoreFormat_29,State_36,,,,
Store_6777,,StoreFormat_29,State_36,,,,
Store_2240,,StoreFormat_29,State_47,,,,
Store_4079,,StoreFormat_29,State_26,,,,
Store_3461,,StoreFormat_29,State_44,,,,Market_339
Store_3909,,StoreFormat_29,State_37,,,,Market_057
Store_4599,,StoreFormat_29,State_01,,,,Market_152
Store_6189,,StoreFormat_29,State_01,,,,Market_152
Store_6863,,StoreFormat_29,State_42,,,,Market_337
Store_3525,,StoreFormat_29,State_37,,,,Market_057
Store_7682,,StoreFormat_29,State_30,,,,
Store_6817,,StoreFormat_29,State_40,,,,
Store_6074,,StoreFormat_29,State_06,,,,
Store_9573,,StoreFormat_29,State_17,,,,Market_346
Store_8553,,StoreFormat_29,State_24,,,,Market_116
Store_6536,,StoreFormat_29,State_26,,,,Market_065
