Evidence_ID (PK),Incident_ID,Merchandise_Evidence_DPCI,Evidence_Quantity,Evidence_Retail_Price
4623,Incident_344,013-35-2750,2,19.99
4624,Incident_344,013-35-0408,1,7.99
4625,Incident_344,013-35-1715,1,19.99
4626,Incident_344,013-35-2794,1,19.99
4627,Incident_344,013-35-0756,2,12.99
4628,Incident_344,013-35-0091,1,12.99
4629,Incident_344,013-35-0213,1,19.99
4630,Incident_344,013-64-5233,1,9.99
4631,Incident_344,013-64-5354,1,12.99
4632,Incident_344,013-64-0743,1,6.99
4633,Incident_344,013-64-0692,1,6.99
4634,Incident_344,013-64-0483,1,12.99
4635,Incident_344,013-64-0209,1,9.99
4636,Incident_344,013-25-3763,1,19.99
4637,Incident_344,013-25-2922,1,19.99
4638,Incident_344,013-25-0113,1,19.99
4639,Incident_344,013-25-0638,1,19.99
4640,Incident_344,013-25-7706,1,19.99
4641,Incident_344,013-25-8004,1,19.99
4642,Incident_344,013-25-1344,1,19.99
4643,Incident_344,013-25-0672,1,19.99
4644,Incident_344,013-25-5870,1,19.99
4645,Incident_344,013-25-7080,1,19.99
4646,Incident_344,013-25-0037,1,19.99
4647,Incident_344,013-25-2202,3,19.99
4648,Incident_344,013-25-6496,1,19.99
4649,Incident_344,013-25-5471,2,19.99
4650,Incident_344,013-25-4169,1,19.99
4651,Incident_344,013-25-3008,2,19.99
4652,Incident_344,013-25-7604,2,19.99
4653,Incident_344,013-25-7828,1,19.99
4654,Incident_344,013-25-3497,1,19.99
4655,Incident_344,013-25-1495,2,19.99
4656,Incident_344,013-25-4641,1,14.99
4657,Incident_344,013-25-1117,1,19.99
4658,Incident_344,013-25-2809,1,19.99
4659,Incident_344,013-25-5008,1,13.99
4660,Incident_344,013-25-1353,3,13.99
4661,Incident_344,013-25-4303,1,19.99
4662,Incident_344,013-25-2869,1,19.99
4663,Incident_344,013-25-1730,2,19.99
4664,Incident_344,013-25-1126,2,19.99
4665,Incident_344,013-25-0921,2,19.99
4666,Incident_344,013-25-3042,1,19.99
4667,Incident_344,013-25-1936,1,19.99
4668,Incident_344,013-25-1834,1,14.99
4669,Incident_344,013-25-2083,2,19.99
4670,Incident_344,013-25-0943,2,19.99
4671,Incident_344,013-25-2132,1,19.99
4672,Incident_344,013-25-2092,1,19.99
4673,Incident_344,013-25-1240,1,14.99
4674,Incident_344,013-25-0343,1,14.99
4675,Incident_344,013-25-0428,1,13.99
4676,Incident_344,013-25-0671,1,19.99
4677,Incident_344,013-25-0828,1,15
4678,Incident_344,013-25-0163,1,19.99
4679,Incident_344,013-25-0115,1,19.99
4680,Incident_344,013-25-0300,1,19.99
4681,Incident_344,013-25-0378,1,19.99
4682,Incident_344,013-25-0046,2,19.99
4683,Incident_344,013-25-0395,1,19.99
4684,Incident_344,013-25-0095,1,19.99
4685,Incident_344,013-25-0026,1,19.99
4686,Incident_344,013-25-0070,2,19.99
4687,Incident_344,019-24-1100,1,5
4688,Incident_344,019-11-5385,1,5
4689,Incident_344,019-11-2447,1,5
4690,Incident_344,019-11-0233,1,0.5
4691,Incident_344,019-09-1488,1,3
4692,Incident_344,019-02-5786,1,0.5
4693,Incident_344,025-11-6069,2,9.99
4694,Incident_344,025-11-3978,3,24.99
4695,Incident_344,025-11-8730,1,24.99
4696,Incident_344,025-02-2554,1,29.99
4697,Incident_344,025-02-2797,1,9.99
4698,Incident_344,025-02-2872,4,4.99
4699,Incident_344,025-02-2882,4,4.99
4700,Incident_344,025-02-7422,1,5.99
4701,Incident_344,025-02-8520,1,19.99
4702,Incident_344,025-02-1634,1,9.99
4703,Incident_344,025-02-5870,1,9.99
4704,Incident_344,025-02-7661,1,18.99
4705,Incident_344,025-02-8218,1,18.99
4706,Incident_344,068-61-8314,1,7.99
4707,Incident_191,086-24-0364,1,29.99
4708,Incident_191,009-64-7013,1,45
4709,Incident_336,021-51-4952,1,25
4710,Incident_336,003-49-2859,1,27.99
4711,Incident_336,044-66-3983,1,20
4712,Incident_336,066-31-8643,1,19.99
4713,Incident_336,022-29-3890,1,24.99
4714,Incident_336,042-31-7099,1,29.99
4715,Incident_257,131-49-2060,1,9.99
4716,Incident_257,035-45-0389,1,10
4717,Incident_257,031-51-0696,2,16
4718,Incident_257,031-51-6803,2,16
4719,Incident_257,031-35-1309,3,71.4
4720,Incident_257,031-45-4366,1,20
4721,Incident_257,031-45-2949,1,20
4722,Incident_257,031-45-2168,2,30
4723,Incident_257,031-45-2582,1,30
4724,Incident_257,031-45-7360,1,30
4725,Incident_257,031-45-2322,1,30
4726,Incident_257,031-45-0106,1,30
4727,Incident_257,054-42-3348,1,11.49
4728,Incident_257,054-42-1637,2,11.49
4729,Incident_257,054-42-2327,2,11.49
4730,Incident_257,054-29-2563,1,24.99
4731,Incident_257,011-48-0166,1,27.99
4732,Incident_257,011-48-0421,1,14.99
4733,Incident_257,011-48-0230,1,14.99
4734,Incident_257,052-66-2535,1,12.99
4735,Incident_257,052-66-1471,1,12.99
4736,Incident_257,052-66-0037,2,12.99
4737,Incident_257,052-66-3001,1,12.99
4738,Incident_257,052-66-8320,1,12.99
4739,Incident_257,052-66-4604,1,12.99
4740,Incident_257,052-66-6561,2,12.99
4741,Incident_257,052-66-4657,1,12.99
4742,Incident_257,052-66-1212,1,12.99
4743,Incident_257,052-66-6628,2,25.98
4744,Incident_257,052-66-7081,1,12.99
4745,Incident_257,052-66-0743,1,12.99
4746,Incident_257,052-66-4821,2,12.99
4747,Incident_257,052-66-3932,1,12.99
4748,Incident_257,052-66-4765,1,12.99
4749,Incident_257,052-66-0850,1,12.99
4750,Incident_257,052-66-4632,1,12.99
4751,Incident_257,052-66-5193,1,12.99
4752,Incident_257,052-66-5385,1,12.99
4753,Incident_257,052-66-5352,1,12.99
4754,Incident_257,052-66-7611,1,12.99
4755,Incident_257,052-66-5331,2,12.99
4756,Incident_257,052-66-1309,1,12.99
4757,Incident_257,052-66-1810,1,12.99
4758,Incident_257,052-66-6349,1,12.99
4759,Incident_257,052-66-6440,2,25.98
4760,Incident_257,052-66-0258,1,12.99
4761,Incident_257,052-66-4273,1,12.99
4762,Incident_257,052-66-1543,1,12.99
4763,Incident_257,052-66-0790,1,12.99
4764,Incident_257,052-66-3540,2,12.99
4765,Incident_257,052-66-4213,1,12.99
4766,Incident_257,052-66-0327,1,12.99
4767,Incident_257,089-24-0309,1,13.99
4768,Incident_257,022-02-2366,1,25
4769,Incident_257,035-65-3639,1,59
4770,Incident_257,105-02-0559,1,10
4771,Incident_257,002-35-0470,1,5.99
4772,Incident_257,002-24-0380,1,19.99
4773,Incident_257,002-05-3084,1,10.99
4774,Incident_257,017-09-6473,1,5.99
4775,Incident_257,022-24-7051,1,19.99
4776,Incident_448,002-31-0731,1,3
4777,Incident_448,002-51-1008,1,10
4778,Incident_120,086-24-4809,1,49.99
4779,Incident_120,086-24-5497,1,49.99
4780,Incident_006,044-66-5210,1,17.5
4781,Incident_006,059-49-5339,1,5
4782,Incident_006,059-49-0888,1,5
4783,Incident_006,059-49-2884,1,5
4784,Incident_006,059-49-6440,1,5
4785,Incident_006,013-66-4154,1,27.99
4786,Incident_006,018-65-4076,1,1.89
4787,Incident_006,018-65-3885,1,3.29
4788,Incident_006,018-65-4573,1,1.69
4789,Incident_006,018-65-1839,1,1.99
4790,Incident_006,007-02-3378,1,14.99
4791,Incident_006,007-02-5519,1,14.99
4792,Incident_006,008-66-8362,1,29.99
4793,Incident_006,002-31-4670,1,3
4794,Incident_006,002-51-3196,1,10
4795,Incident_006,002-65-0298,1,20
4796,Incident_006,002-35-0437,1,20
4797,Incident_155,023-64-5195,1,11.99
4798,Incident_360,037-24-1243,1,20
4799,Incident_360,005-62-2023,1,12
4800,Incident_360,007-51-0566,1,13.99
4801,Incident_360,007-51-0785,1,5
4802,Incident_360,007-51-1574,1,12.99
4803,Incident_360,007-51-1819,1,7.99
4804,Incident_360,012-35-1432,2,11.99
4805,Incident_092,,0,0
4806,Incident_413,049-09-8809,1,24.99
4807,Incident_413,037-43-6646,1,18
4808,Incident_413,037-64-1899,1,7.99
4809,Incident_413,037-64-5713,1,11.99
4810,Incident_413,037-64-0971,1,11.99
4811,Incident_413,054-65-3497,1,25
4812,Incident_413,054-65-5579,1,25
4813,Incident_413,054-65-0206,1,25
4814,Incident_413,054-11-4925,1,26.99
4815,Incident_413,054-11-7645,1,26.99
4816,Incident_413,054-11-1066,1,26.99
4817,Incident_413,014-25-3521,1,8
4818,Incident_413,014-25-5944,1,8
4819,Incident_413,014-25-2058,1,8
4820,Incident_413,052-66-6582,1,12.99
4821,Incident_413,052-66-2921,1,12.99
4822,Incident_413,020-39-7936,1,6.99
4823,Incident_074,054-05-0872,1,20
4824,Incident_329,021-15-6443,1,19.99
4825,Incident_023,054-39-5090,1,24.99
4826,Incident_023,014-25-5465,1,9.99
4827,Incident_023,035-48-4441,1,35
4828,Incident_023,068-44-3588,1,1.99
4829,Incident_063,001-11-1068,1,9.99
4830,Incident_012,023-64-2799,2,19.99
4831,Incident_012,023-64-0083,1,129.99
4832,Incident_451,,0,0
4833,Incident_008,037-65-0744,1,21.99
4834,Incident_008,054-65-0563,1,29.99
4835,Incident_008,054-65-2561,1,29.99
4836,Incident_008,009-64-1748,1,29.99
4837,Incident_102,014-25-2730,1,6
4838,Incident_180,,0,0
4839,Incident_437,,0,0
4840,Incident_330,049-09-2576,1,24.99
4841,Incident_330,037-35-0929,1,19.99
4842,Incident_330,037-35-0106,1,15.99
4843,Incident_330,037-05-0113,1,14.79
4844,Incident_330,054-65-8683,1,29.99
4845,Incident_330,054-65-3497,1,29.99
4846,Incident_330,054-65-5812,1,29.99
4847,Incident_330,054-42-2113,1,22.99
4848,Incident_330,014-25-8942,1,9.99
4849,Incident_330,014-09-6722,1,12.99
4850,Incident_330,052-43-1703,1,5.99
4851,Incident_330,012-48-1986,1,39.99
4852,Incident_330,012-45-2558,1,25.99
4853,Incident_330,012-31-4635,1,29.99
4854,Incident_330,012-31-2255,1,19.99
4855,Incident_238,131-49-0197,1,18.99
4856,Incident_238,131-49-5032,1,29.49
4857,Incident_238,131-09-5039,1,29.49
4858,Incident_238,131-09-5109,1,42.99
4859,Incident_238,131-09-4237,1,19.99
4860,Incident_238,037-11-8730,1,22.99
4861,Incident_238,037-64-5630,1,14.99
4862,Incident_238,052-43-0950,1,6.99
4863,Incident_238,009-45-3776,1,42
4864,Incident_238,009-64-5297,1,49.99
4865,Incident_238,011-43-1951,1,14.99
4866,Incident_238,022-49-6522,1,22.99
4867,Incident_296,059-49-5691,1,6
4868,Incident_296,097-49-0186,1,14.99
4869,Incident_296,037-31-1825,1,35
4870,Incident_296,001-11-0653,1,10.99
4871,Incident_296,012-49-8398,1,2.99
4872,Incident_296,012-49-8355,1,6.99
4873,Incident_296,013-51-6852,1,6
4874,Incident_296,013-51-3951,1,6
4875,Incident_296,056-45-8271,1,9.99
4876,Incident_296,002-31-3207,1,3
4877,Incident_296,002-31-3957,1,5
4878,Incident_296,002-05-5228,1,12
4879,Incident_296,028-48-1444,1,8
4880,Incident_278,007-31-8432,1,119.99
4881,Incident_378,,0,0
4882,Incident_321,042-20-0305,1,19.99
4883,Incident_321,042-20-2061,1,19.99
4884,Incident_321,042-20-2798,2,19.99
4885,Incident_187,012-45-0064,1,39.99
4886,Incident_357,010-65-5854,1,25.49
4887,Incident_357,003-66-2083,1,29.99
4888,Incident_357,114-09-1927,1,10
4889,Incident_357,022-51-0184,1,39.99
4890,Incident_398,,0,0
4891,Incident_433,042-71-4267,1,39.99
4892,Incident_352,042-71-4754,1,59.99
4893,Incident_352,042-71-5630,1,49.99
4894,Incident_352,042-71-1010,1,39.99
4895,Incident_352,042-71-1305,1,59.99
4896,Incident_352,042-71-4267,1,39.99
4897,Incident_240,007-29-1619,1,179
4898,Incident_240,007-29-0053,2,69.99
4899,Incident_240,007-29-0072,1,249.99
4900,Incident_311,001-02-9153,1,12.99
4901,Incident_311,001-02-8816,1,12.99
4902,Incident_311,059-49-3978,2,1.5
4903,Incident_311,059-49-5494,1,6
4904,Incident_311,059-49-1377,1,3
4905,Incident_311,059-49-4928,2,6
4906,Incident_311,059-49-6821,1,5
4907,Incident_311,059-49-2351,1,3
4908,Incident_311,059-49-6261,1,6
4909,Incident_311,059-49-3506,1,6
4910,Incident_311,059-49-5802,1,6
4911,Incident_311,059-49-3072,1,5
4912,Incident_311,025-48-3286,1,2.5
4913,Incident_311,059-24-6526,1,9.09
4914,Incident_311,022-29-5987,1,29.99
4915,Incident_311,012-43-0041,1,3.49
4916,Incident_311,062-48-0635,1,9.99
4917,Incident_311,062-48-0348,1,7.99
4918,Incident_311,062-48-2433,1,7.99
4919,Incident_311,046-45-7007,1,6.49
4920,Incident_311,046-24-5818,1,5
4921,Incident_311,046-24-2522,1,8
4922,Incident_311,019-51-9159,1,3
4923,Incident_311,019-51-4012,1,5
4924,Incident_311,019-11-2019,1,3
4925,Incident_311,019-11-0141,1,3
4926,Incident_311,019-64-0919,1,1
4927,Incident_311,019-64-4529,1,1
4928,Incident_311,019-64-1810,1,3
4929,Incident_311,019-64-7062,2,3
4930,Incident_311,019-64-0115,1,1
4931,Incident_311,019-64-0006,1,1
4932,Incident_311,019-25-5422,1,5
4933,Incident_311,019-25-4312,1,1
4934,Incident_311,019-25-1128,1,1
4935,Incident_311,019-25-2748,1,1
4936,Incident_311,019-25-0026,1,3
4937,Incident_311,019-63-5954,1,3
4938,Incident_311,019-63-1925,1,3
4939,Incident_311,019-33-0559,1,1
4940,Incident_311,019-33-2253,1,1
4941,Incident_311,019-33-3353,1,1
4942,Incident_311,019-33-4111,1,1
4943,Incident_311,019-33-5040,1,1
4944,Incident_311,019-33-2965,2,3
4945,Incident_311,019-33-2123,1,1
4946,Incident_311,019-33-3497,1,1
4947,Incident_311,019-33-1274,1,1
4948,Incident_311,019-33-0626,1,1
4949,Incident_311,019-01-1899,1,3
4950,Incident_311,019-27-1293,1,3
4951,Incident_311,019-27-4496,1,1
4952,Incident_311,019-27-0433,1,3
4953,Incident_311,019-69-6465,2,5
4954,Incident_311,007-45-4926,1,26
4955,Incident_311,021-66-5986,1,7.99
4956,Incident_311,021-66-0344,1,7.99
4957,Incident_415,086-65-9306,1,69.99
4958,Incident_306,052-64-6299,1,59.99
4959,Incident_457,042-71-9404,1,59.99
4960,Incident_457,042-71-6497,1,59.99
4961,Incident_457,042-71-3978,1,59.99
4962,Incident_457,042-71-0122,1,49.99
4963,Incident_457,042-71-0561,1,59.99
4964,Incident_457,042-71-1609,1,49.99
4965,Incident_457,042-71-2870,1,49.99
4966,Incident_457,042-71-2056,1,59.99
4967,Incident_457,042-71-0174,1,59.99
4968,Incident_072,086-11-6807,1,12.99
4969,Incident_072,086-11-2889,1,15.99
4970,Incident_072,023-65-6852,1,199.99
4971,Incident_072,023-64-5608,1,69.99
4972,Incident_072,023-64-6872,1,16.99
4973,Incident_072,023-64-1343,1,99.99
4974,Incident_072,023-64-0825,1,69.99
4975,Incident_072,035-45-7613,1,159
4976,Incident_072,031-65-5931,1,15
4977,Incident_072,031-48-3380,1,12.99
4978,Incident_072,031-48-0378,1,9.99
4979,Incident_072,031-48-5093,1,9.99
4980,Incident_072,031-39-8851,1,20
4981,Incident_072,011-65-6053,1,39.99
4982,Incident_072,011-35-0311,1,9.99
4983,Incident_072,011-48-5704,2,31.58
4984,Incident_072,011-48-3460,1,10.59
4985,Incident_072,011-48-1214,1,41.99
4986,Incident_072,011-11-5493,1,139.99
4987,Incident_072,011-11-0734,1,15
4988,Incident_072,011-49-3694,2,29.98
4989,Incident_072,011-49-3236,1,6
4990,Incident_072,011-49-9795,1,8.99
4991,Incident_072,011-49-0680,1,8.49
4992,Incident_072,011-49-2636,1,15.49
4993,Incident_072,011-49-5161,1,15.29
4994,Incident_072,011-49-1101,1,4
4995,Incident_072,011-49-3971,1,16
4996,Incident_072,039-66-2007,1,169.99
4997,Incident_072,007-65-3677,1,4.99
4998,Incident_072,007-29-1619,1,179
4999,Incident_072,012-25-2346,1,49.99
5000,Incident_072,069-31-1652,1,14.99
5001,Incident_072,069-51-2370,1,60
5002,Incident_072,069-35-0150,1,19.99
5003,Incident_072,069-24-0483,2,40
5004,Incident_072,069-49-1486,2,8
5005,Incident_072,069-49-4115,2,12
5006,Incident_072,069-49-3196,2,20
5007,Incident_072,008-31-6826,1,69.99
5008,Incident_072,008-31-0913,1,99.99
5009,Incident_441,059-49-5049,1,6
5010,Incident_441,059-49-4308,1,6
5011,Incident_441,097-49-1716,1,18
5012,Incident_441,097-49-0614,1,18
5013,Incident_441,052-66-1208,1,1.99
5014,Incident_441,014-45-1677,1,6.99
5015,Incident_441,079-45-3521,1,15
5016,Incident_441,007-29-5034,1,6.99
5017,Incident_441,012-49-1640,1,5.39
5018,Incident_441,012-49-3907,1,3.99
5019,Incident_441,009-66-2421,1,22.99
5020,Incident_441,057-64-3030,1,20
5021,Incident_441,013-51-3951,1,6
5022,Incident_441,013-35-7724,1,7.99
5023,Incident_441,013-35-0368,1,7.99
5024,Incident_441,019-51-1650,1,5
5025,Incident_441,019-64-1486,2,2
5026,Incident_441,019-64-7008,1,3
5027,Incident_441,019-01-0760,1,3
5028,Incident_441,007-02-1133,1,17.99
5029,Incident_441,007-02-5882,1,14.99
5030,Incident_441,002-31-2170,1,10
5031,Incident_441,002-11-2573,1,15
5032,Incident_267,025-48-3141,1,8
5033,Incident_267,025-48-3928,1,8
5034,Incident_267,013-65-6806,1,17.99
5035,Incident_267,131-48-4701,1,3.29
5036,Incident_267,131-49-2743,1,4.49
5037,Incident_267,014-49-4911,1,7.19
5038,Incident_267,014-49-7799,1,9.59
5039,Incident_267,023-24-2549,1,54.99
5040,Incident_267,013-25-7417,1,14.99
5041,Incident_267,068-67-2115,1,2.5
5042,Incident_267,068-44-0800,1,2.09
5043,Incident_018,007-64-1120,1,1.99
5044,Incident_018,007-64-2529,1,14.99
5045,Incident_018,007-64-0185,1,11.99
5046,Incident_018,013-09-4428,1,6.99
5047,Incident_018,013-09-0445,1,6.99
5048,Incident_018,013-09-1559,1,4.99
5049,Incident_018,013-09-2761,1,15
5050,Incident_018,013-09-1028,1,6.99
5051,Incident_208,001-31-8940,1,8.99
5052,Incident_208,001-51-0533,1,14.99
5053,Incident_208,001-51-3456,1,16.99
5054,Incident_208,001-48-6015,1,14.99
5055,Incident_208,001-48-5967,1,14.99
5056,Incident_208,086-31-0953,1,19.99
5057,Incident_208,037-65-3772,1,20
5058,Incident_208,011-64-9222,1,19.99
5059,Incident_208,052-43-2227,1,29.99
5060,Incident_208,018-24-7317,1,3.33
5061,Incident_208,023-64-3694,2,39.98
5062,Incident_208,079-35-1589,1,12
5063,Incident_208,079-45-3736,1,10
5064,Incident_208,079-24-0592,1,13
5065,Incident_208,079-24-0770,1,9.1
5066,Incident_208,079-24-0349,1,3
5067,Incident_208,079-11-3574,1,3
5068,Incident_208,079-11-0821,1,6
5069,Incident_208,020-11-3823,1,3.5
5070,Incident_208,001-11-3680,1,14.99
5071,Incident_208,019-51-0825,1,5
5072,Incident_208,019-51-9060,1,7
5073,Incident_208,019-51-1650,1,5
5074,Incident_208,019-51-4421,1,5
5075,Incident_208,019-51-0955,1,3
5076,Incident_208,019-11-0184,1,5
5077,Incident_208,019-64-4993,3,3
5078,Incident_208,019-64-8574,2,6
5079,Incident_208,019-64-0241,1,3
5080,Incident_208,019-09-6415,1,1
5081,Incident_208,019-71-3566,1,3
5082,Incident_208,007-51-2907,1,22.99
5083,Incident_208,002-31-0538,1,8
5084,Incident_208,002-51-4002,1,7.5
5085,Incident_208,002-11-4798,1,10
5086,Incident_300,007-31-4751,1,479.99
5087,Incident_300,007-31-2135,1,479.99
5088,Incident_009,069-45-8657,1,25.99
5089,Incident_009,069-11-3264,1,6.92
5090,Incident_009,069-11-4953,1,4.99
5091,Incident_009,002-49-2100,2,6.29
5092,Incident_009,002-49-0560,4,4.19
5093,Incident_009,002-49-0398,3,4.19
5094,Incident_009,013-25-6496,1,15.99
5095,Incident_009,013-25-1353,1,15.99
5096,Incident_009,013-25-0095,1,15.99
5097,Incident_028,003-49-9078,1,29.99
5098,Incident_028,041-45-9573,1,34.99
5099,Incident_028,025-35-0927,1,12
5100,Incident_028,020-39-8830,1,2.99
5101,Incident_028,096-64-5482,1,1.19
5102,Incident_028,008-51-2470,1,27.99
5103,Incident_028,008-51-1058,1,24.99
5104,Incident_236,085-49-4076,1,10
5105,Incident_236,085-07-3527,1,12.99
5106,Incident_236,020-11-3622,2,1.59
5107,Incident_236,114-64-6821,1,19.99
5108,Incident_236,007-24-6573,1,3.59
5109,Incident_236,100-11-5065,1,2.69
5110,Incident_236,100-09-4877,1,3.99
5111,Incident_236,100-21-2797,1,2.39
5112,Incident_236,019-51-2599,1,3
5113,Incident_236,019-64-4966,1,3
5114,Incident_236,070-65-1730,1,4.99
5115,Incident_236,028-66-1730,1,1.89
5116,Incident_236,028-45-8035,1,1.69
5117,Incident_236,068-64-3948,1,3.79
5118,Incident_236,068-39-4522,3,4.19
5119,Incident_174,131-48-8416,1,29.99
5120,Incident_174,131-48-7505,1,2.99
5121,Incident_174,131-48-4318,8,3.99
5122,Incident_174,131-49-1836,1,0
5123,Incident_174,131-49-3379,1,21.24
5124,Incident_174,131-09-6522,1,49.99
5125,Incident_174,131-09-0135,1,44.49
5126,Incident_174,014-31-9003,1,18.99
5127,Incident_174,014-48-2443,1,8.99
5128,Incident_174,014-45-5773,1,8
5129,Incident_174,014-45-7114,1,8.99
5130,Incident_174,014-45-1331,1,11.49
5131,Incident_174,014-45-3127,1,6.79
5132,Incident_174,014-45-0198,1,6.99
5133,Incident_174,014-45-1908,1,15.99
5134,Incident_174,014-02-9695,1,7.99
5135,Incident_174,014-02-9573,1,8.99
5136,Incident_174,014-02-5097,1,6.99
5137,Incident_174,115-66-4860,1,9.99
5138,Incident_174,080-35-8064,1,4.99
5139,Incident_174,080-35-3694,1,4.49
5140,Incident_174,013-64-1094,1,5.59
5141,Incident_174,013-25-2659,1,6
5142,Incident_174,013-25-0605,1,6
5143,Incident_174,019-51-7455,2,2
5144,Incident_174,019-51-0882,1,3
5145,Incident_174,019-51-8697,1,3
5146,Incident_174,019-51-5653,1,3
5147,Incident_174,019-51-2028,4,1
5148,Incident_174,019-51-1817,1,3
5149,Incident_174,019-51-1726,1,1
5150,Incident_174,019-51-2753,2,10
5151,Incident_174,019-66-9222,1,5
5152,Incident_174,019-66-0482,2,6
5153,Incident_174,019-66-0653,1,5
5154,Incident_174,019-66-1191,2,6
5155,Incident_174,019-11-6796,1,3
5156,Incident_174,019-64-2866,2,2
5157,Incident_174,019-64-4000,2,2
5158,Incident_174,019-64-9657,1,3
5159,Incident_174,019-64-7907,3,3
5160,Incident_174,019-64-8328,6,1
5161,Incident_174,019-64-6299,1,1
5162,Incident_174,019-64-1608,1,3
5163,Incident_174,019-64-2744,3,6
5164,Incident_174,019-64-7692,2,6
5165,Incident_174,019-64-0254,5,3
5166,Incident_174,019-64-1548,1,1
5167,Incident_174,019-64-2296,1,3
5168,Incident_174,019-64-1543,1,1
5169,Incident_174,019-64-0294,1,1
5170,Incident_174,019-64-0968,2,2
5171,Incident_174,019-64-1579,1,3
5172,Incident_174,019-64-0149,2,2
5173,Incident_174,019-64-0082,2,6
5174,Incident_174,019-05-3943,3,15
5175,Incident_174,019-05-1375,2,1
5176,Incident_174,019-05-1192,1,5
5177,Incident_174,019-05-0687,2,1
5178,Incident_174,019-02-1045,1,5
5179,Incident_174,019-07-2047,4,3
5180,Incident_174,019-33-6299,2,3
5181,Incident_174,019-33-3694,2,1
5182,Incident_174,019-33-1810,2,3
5183,Incident_174,019-33-6522,2,1
5184,Incident_174,019-33-0495,1,1
5185,Incident_174,019-33-4111,1,1
5186,Incident_174,019-33-3296,1,1
5187,Incident_174,019-33-5040,1,1
5188,Incident_174,019-33-3036,2,2
5189,Incident_174,019-33-0473,1,1
5190,Incident_011,003-11-5765,1,29.99
5191,Incident_011,052-66-2514,1,12.99
5192,Incident_011,052-45-4835,1,24.99
5193,Incident_011,052-45-8138,1,14.99
5194,Incident_011,011-35-2461,1,14.99
5195,Incident_011,114-09-0127,1,20
5196,Incident_011,007-29-5584,1,7.99
5197,Incident_418,086-24-2636,1,49.99
5198,Incident_418,097-24-0582,1,19.99
5199,Incident_418,097-49-3258,1,14.99
5200,Incident_418,097-49-2460,1,14.99
5201,Incident_418,097-49-4277,1,14.99
5202,Incident_418,097-49-3472,1,17
5203,Incident_418,021-34-0886,1,44.99
5204,Incident_418,007-29-0442,1,5.99
